HITId,WorkerId,WorkTimeInSeconds,key,english,hindi,rating
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,A111ZFNLXK1TCO,225,image,A young man is smiling while holding his hands in the air.,விளையாட்டு சீருடை அணிந்த ஒருவர் இரு உள்ளங்கைகளும் தெரிவது போன்று கைகளை உயர்த்தி பார்வையாளர்களுக்கு தன்னுடைய மகிழ்ச்சியை வெளிப்படுத்துகிறார்.,1
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,A111ZFNLXK1TCO,225,gif,a goat is eating peanut butter from a spoon.,ஒரு ஆடு உணவு சாப்பிடுகிறது,2
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,A111ZFNLXK1TCO,225,gif,a woman yells at a man sitting in a chair.,ஒரு மனிதன் நாற்காலியில் பின்னாடி சாய்கிறான்,2
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,A111ZFNLXK1TCO,225,image,Two stylish young asian men are looking down at something.,மேடை கலைஞர் பார்வையாளர்களுடன் தொடர்பு கொள்கிறார்கள்.,1
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,A111ZFNLXK1TCO,225,image,A man with bleached blond hair is singing into a microphone.,"வெண்ணிற தலை முடியுடன், ஒலி வாங்கியின் முன் ஆண் ஒருவர் நின்றுள்ளார்.",4
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,A111ZFNLXK1TCO,225,image,A man wearing white is playing an electric guitar on stage.,இது ஒரு இசைக் கலைஞரின் கிதார் மிகவும் தீவிரமாக வாசிக்கும் படம்,3
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,A111ZFNLXK1TCO,225,image,A dog running in  circles.,கருப்பு பூனை ஒன்று தரையில் ஓடுகிறது,5
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,A111ZFNLXK1TCO,225,image,A woman with long dark hair is looking over her shoulder.,"கருப்பு நிற உடை அணிந்த பெண், சாலையை காட்டுகிறாள்.",3
3YKP7CX6H7S4XCYJCX12NPWEW8CB7V,A111ZFNLXK1TCO,225,gif,several people are ice skating on a link.,அனைவரும் விளையாட்டு மைதானத்தில் விளையாடுகின்றன,1
3NQUW096OBLKO48OI7OGFOJP3SEL94,A33Z442WJQ8ADC,117,gif,a man puts on a shirt and walks away.,இவன் மிக அவசரமாக கிளம்புகிறான்,4
3NQUW096OBLKO48OI7OGFOJP3SEL94,A33Z442WJQ8ADC,117,image,a person looking up at the ceiling most likely in distress.,ஒரு பெண் அண்ணாந்து பார்க்கிறார்.,2
3NQUW096OBLKO48OI7OGFOJP3SEL94,A33Z442WJQ8ADC,117,image,A woman wearing a gold dress is blowing a kiss.,ஒரு அழகான பெண் கையின் மூலம் முத்தம் கொடுக்கிறாள்,5
3NQUW096OBLKO48OI7OGFOJP3SEL94,A33Z442WJQ8ADC,117,gif,a man is gets an animal in a bag,ஒருவன் பையில் விலங்கை எடுத்து செல்கிறான்,2
3NQUW096OBLKO48OI7OGFOJP3SEL94,A33Z442WJQ8ADC,117,gif,a green race car is driving slow on a track,ஒருவன் ஓட்டப்பந்தய மகிழுந்தை ஓட்டுகின்றான்.,4
3NQUW096OBLKO48OI7OGFOJP3SEL94,A33Z442WJQ8ADC,117,image,A woman in a white dress plays a violin in a grassy field.,இயற்கை சுழ்நிலையில் தன்னுடைய இசை கருவியால் மெய்மறந்து இசைக்கின்றார் இந்த பெண்மணி.,4
3NQUW096OBLKO48OI7OGFOJP3SEL94,A33Z442WJQ8ADC,117,image,A man wearing blue jeans and a black jacket is jumping near a dinning table.,ஒரு இளைஞர் நடனம் ஆடுகிறார்,3
3NQUW096OBLKO48OI7OGFOJP3SEL94,A33Z442WJQ8ADC,117,gif,a man stands up with a cat on his head.,ஒரு மனிதன் தலையில் ஒரு பூனைக்குட்டி வைத்திருக்கிறான்,4
3NQUW096OBLKO48OI7OGFOJP3SEL94,A33Z442WJQ8ADC,117,image,A person in sunglasses and headphones looks into the camera.,ஆண் ஹெட்ஃபோன்களில் பாடலைக் கேட்பது,3
3NQUW096OBLKO48OI7OGFOJP3SEL94,A33Z442WJQ8ADC,117,gif,a man in a cape throws some water into a car.,ஒருவன் மகிழுந்தில் இருப்பர்வர்கள் மீது குப்பை தூக்கி வீசுகிறான்.,3
3NQUW096OBLKO48OI7OGFOJP3SEL94,AVYMEI908YXCT,136,gif,a man puts on a shirt and walks away.,இவன் மிக அவசரமாக கிளம்புகிறான்,3
3NQUW096OBLKO48OI7OGFOJP3SEL94,AVYMEI908YXCT,136,image,a person looking up at the ceiling most likely in distress.,ஒரு பெண் அண்ணாந்து பார்க்கிறார்.,2
3NQUW096OBLKO48OI7OGFOJP3SEL94,AVYMEI908YXCT,136,image,A woman wearing a gold dress is blowing a kiss.,ஒரு அழகான பெண் கையின் மூலம் முத்தம் கொடுக்கிறாள்,2
3NQUW096OBLKO48OI7OGFOJP3SEL94,AVYMEI908YXCT,136,gif,a man is gets an animal in a bag,ஒருவன் பையில் விலங்கை எடுத்து செல்கிறான்,3
3NQUW096OBLKO48OI7OGFOJP3SEL94,AVYMEI908YXCT,136,gif,a green race car is driving slow on a track,ஒருவன் ஓட்டப்பந்தய மகிழுந்தை ஓட்டுகின்றான்.,1
3NQUW096OBLKO48OI7OGFOJP3SEL94,AVYMEI908YXCT,136,image,A woman in a white dress plays a violin in a grassy field.,இயற்கை சுழ்நிலையில் தன்னுடைய இசை கருவியால் மெய்மறந்து இசைக்கின்றார் இந்த பெண்மணி.,2
3NQUW096OBLKO48OI7OGFOJP3SEL94,AVYMEI908YXCT,136,image,A man wearing blue jeans and a black jacket is jumping near a dinning table.,ஒரு இளைஞர் நடனம் ஆடுகிறார்,1
3NQUW096OBLKO48OI7OGFOJP3SEL94,AVYMEI908YXCT,136,gif,a man stands up with a cat on his head.,ஒரு மனிதன் தலையில் ஒரு பூனைக்குட்டி வைத்திருக்கிறான்,4
3NQUW096OBLKO48OI7OGFOJP3SEL94,AVYMEI908YXCT,136,image,A person in sunglasses and headphones looks into the camera.,ஆண் ஹெட்ஃபோன்களில் பாடலைக் கேட்பது,1
3NQUW096OBLKO48OI7OGFOJP3SEL94,AVYMEI908YXCT,136,gif,a man in a cape throws some water into a car.,ஒருவன் மகிழுந்தில் இருப்பர்வர்கள் மீது குப்பை தூக்கி வீசுகிறான்.,2
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AW8C7BLRB8CZG,208,image,A man in a red button up shirt is in a wooded area with an angry expression on his face.,யாரோ ஒருவரின் வருகையை எதிர்பார்த்து காத்துக் கொண்டிருக்கிறார்.,1
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AW8C7BLRB8CZG,208,image,A man is holding a cigarette with his lips.,நிகழ்ச்சியை தொகுத்து வழங்கும் மனிதன்.,1
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AW8C7BLRB8CZG,208,image,A race car is driving on a racetrack.,ௐரு பந்தய கார் ஓடுதளத்தில் வந்துகொண்டிருக்கின்றது.,5
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AW8C7BLRB8CZG,208,gif,a man is hitting another man in the face with a bat.,ஒரு மனிதன் மற்றொரு மனிதனை மரக்கட்டையால் தாக்குகிறான்,4
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AW8C7BLRB8CZG,208,image,A man is laying back on a pillow and lighting a cigarette with a match.,தீ குச்சியால் தன்னுடைய சிகரெட்டை அணையாமல் தீ வைக்கிறார் இந்த மனிதர்.,2
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AW8C7BLRB8CZG,208,image,A man in sunglasses is smiling.,கருப்பு கண்ணாடி அணிந்த ஒருவன்.,2
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AW8C7BLRB8CZG,208,gif,a group of people are walking down the street together,அனைவரும் ரோட்டில் நடந்தது செல்கிறார்கள்,4
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AW8C7BLRB8CZG,208,gif,a man riding a motorcycle stares at the sky and a face goes by in the sky.,அவர் தனது பைக்கில் வேகமாக சென்று கொண்டிருக்கிறார்,2
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AW8C7BLRB8CZG,208,gif,this is a man with a guitar giving a bow.,அனைவரும் இசைத்து கொண்டு இருக்கிறார்கள்,2
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AW8C7BLRB8CZG,208,image,A man is leaning over a young woman who is sleeping on a couch.,உறங்கும் பெண்ணை உற்று கவனிக்கும் ஆண்.,2
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AVYMEI908YXCT,240,image,A man in a red button up shirt is in a wooded area with an angry expression on his face.,யாரோ ஒருவரின் வருகையை எதிர்பார்த்து காத்துக் கொண்டிருக்கிறார்.,1
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AVYMEI908YXCT,240,image,A man is holding a cigarette with his lips.,நிகழ்ச்சியை தொகுத்து வழங்கும் மனிதன்.,1
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AVYMEI908YXCT,240,image,A race car is driving on a racetrack.,ௐரு பந்தய கார் ஓடுதளத்தில் வந்துகொண்டிருக்கின்றது.,4
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AVYMEI908YXCT,240,gif,a man is hitting another man in the face with a bat.,ஒரு மனிதன் மற்றொரு மனிதனை மரக்கட்டையால் தாக்குகிறான்,3
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AVYMEI908YXCT,240,image,A man is laying back on a pillow and lighting a cigarette with a match.,தீ குச்சியால் தன்னுடைய சிகரெட்டை அணையாமல் தீ வைக்கிறார் இந்த மனிதர்.,2
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AVYMEI908YXCT,240,image,A man in sunglasses is smiling.,கருப்பு கண்ணாடி அணிந்த ஒருவன்.,3
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AVYMEI908YXCT,240,gif,a group of people are walking down the street together,அனைவரும் ரோட்டில் நடந்தது செல்கிறார்கள்,5
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AVYMEI908YXCT,240,gif,a man riding a motorcycle stares at the sky and a face goes by in the sky.,அவர் தனது பைக்கில் வேகமாக சென்று கொண்டிருக்கிறார்,2
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AVYMEI908YXCT,240,gif,this is a man with a guitar giving a bow.,அனைவரும் இசைத்து கொண்டு இருக்கிறார்கள்,2
3KVQ0UJWQ2YHYBIBJVI1CJV3F3Z5WQ,AVYMEI908YXCT,240,image,A man is leaning over a young woman who is sleeping on a couch.,உறங்கும் பெண்ணை உற்று கவனிக்கும் ஆண்.,3
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A2WI5DVHW58TY4,310,gif,a man in a black shirt is drinking out of a wine glass,ஒருவன் மது அருந்துகிறான்,4
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A2WI5DVHW58TY4,310,image,A young man is singing into a microhpone.,தோளில் இசைக்கருவியுடன் ஒலிபெருக்கியில் பாடும் இளைஞன்.,3
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A2WI5DVHW58TY4,310,gif,a short man in a red suit is dancing.,ஒரு ஆண் நடனம் ஆடுகிறான்,4
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A2WI5DVHW58TY4,310,gif,the woman is playing the violin in a field.,அவள் வயலின் வாசித்து கொண்டு இருக்கிறாள்,4
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A2WI5DVHW58TY4,310,image,A little person in a red suit stands in front of a red curtain.,அடர்சிவப்பு நிறத்தில் உடையணிந்த குள்ளமானவரின் பின்னணியிலும் அடர்சிவப்பு நிற திரைச்சீலை.,3
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A2WI5DVHW58TY4,310,gif,a man is putting out a fire with a fire extinguisher,ஒருவர் தீயை அணைக்க முயற்சி செய்கிறார்,4
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A2WI5DVHW58TY4,310,gif,a man is looking straight ahead and pointing his finger,அவன் ஒருவரை பார்த்து சிரிக்கின்றான் .,2
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A2WI5DVHW58TY4,310,image,A man is in a public square attacking a person in a costume.,ஒரு நபர் மற்றொரு தேவையற்ற நபரை காலி செய்ய வைக்கிறார்,3
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A2WI5DVHW58TY4,310,gif,a man lifts up a woman who is sleeping on a couch.,அவள் தூங்கும் போது அவன் அவளை அவன் தூக்குகின்றான் .,4
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A2WI5DVHW58TY4,310,gif,the woman is making a heart with her hands.,ஒரு பெண் கைகளை  வைத்து நடனம் ஆடுகிறாள்,1
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A33Z442WJQ8ADC,145,gif,a man in a black shirt is drinking out of a wine glass,ஒருவன் மது அருந்துகிறான்,4
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A33Z442WJQ8ADC,145,image,A young man is singing into a microhpone.,தோளில் இசைக்கருவியுடன் ஒலிபெருக்கியில் பாடும் இளைஞன்.,1
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A33Z442WJQ8ADC,145,gif,a short man in a red suit is dancing.,ஒரு ஆண் நடனம் ஆடுகிறான்,4
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A33Z442WJQ8ADC,145,gif,the woman is playing the violin in a field.,அவள் வயலின் வாசித்து கொண்டு இருக்கிறாள்,4
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A33Z442WJQ8ADC,145,image,A little person in a red suit stands in front of a red curtain.,அடர்சிவப்பு நிறத்தில் உடையணிந்த குள்ளமானவரின் பின்னணியிலும் அடர்சிவப்பு நிற திரைச்சீலை.,3
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A33Z442WJQ8ADC,145,gif,a man is putting out a fire with a fire extinguisher,ஒருவர் தீயை அணைக்க முயற்சி செய்கிறார்,4
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A33Z442WJQ8ADC,145,gif,a man is looking straight ahead and pointing his finger,அவன் ஒருவரை பார்த்து சிரிக்கின்றான் .,2
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A33Z442WJQ8ADC,145,image,A man is in a public square attacking a person in a costume.,ஒரு நபர் மற்றொரு தேவையற்ற நபரை காலி செய்ய வைக்கிறார்,3
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A33Z442WJQ8ADC,145,gif,a man lifts up a woman who is sleeping on a couch.,அவள் தூங்கும் போது அவன் அவளை அவன் தூக்குகின்றான் .,4
3QD8LUVX52BWNBN1T0ENE29AO555XJ,A33Z442WJQ8ADC,145,gif,the woman is making a heart with her hands.,ஒரு பெண் கைகளை  வைத்து நடனம் ஆடுகிறாள்,4
32L724R86QX3QQGPETN09YRCRS2IPI,A2WI5DVHW58TY4,1090,image,A man in a cowboy hat is signing into a microhpone.,ஒருவர் ஒலிபெருக்கியில்  பாட்டு பாடுகிறார்.,3
32L724R86QX3QQGPETN09YRCRS2IPI,A2WI5DVHW58TY4,1090,image,a man with his eyes shut singing into a microphone.,பாடும் நானும் மெய்மறந்தேன் என்று பாடகரும் கண்ணை மூடிக்கொண்டார்,3
32L724R86QX3QQGPETN09YRCRS2IPI,A2WI5DVHW58TY4,1090,gif,a man is feeding a group of pigeons.,அவன் பறவைகளுக்கு உணவு கொடுக்கின்றான்,4
32L724R86QX3QQGPETN09YRCRS2IPI,A2WI5DVHW58TY4,1090,image,A man holds a pillow in the air.,சட்டை இல்லாத ஒரு மனிதன் ஒரு பைக்குள் ஏதோ பார்க்கிறான் .,1
32L724R86QX3QQGPETN09YRCRS2IPI,A2WI5DVHW58TY4,1090,image,A person in black clothing is putting something into the trunk of a gray car.,ஒரு நபர் தனது வாகனத்தின் பின்புறத்தில் ஒரு சிறிய ஒட்டகத்தை ஏற்றுகிறார்.,1
32L724R86QX3QQGPETN09YRCRS2IPI,A2WI5DVHW58TY4,1090,gif,a fox is diving into the snow.,நரி பனியுடன் மகிழ்ச்சியை விளையாடுகிறது,4
32L724R86QX3QQGPETN09YRCRS2IPI,A2WI5DVHW58TY4,1090,image,There is a shelf in a closet with some hangers.,கண்ணாடி குடுவை ஒரு அலமாரி மீது வைக்கப்பட்டுள்ளது .,2
32L724R86QX3QQGPETN09YRCRS2IPI,A2WI5DVHW58TY4,1090,gif,a dog is fighting with a raccoon in a toilet,நாய்கள் விளையாடி கொண்டு இருக்கிறது,2
32L724R86QX3QQGPETN09YRCRS2IPI,A2WI5DVHW58TY4,1090,image,A boy sits smiling in a classroom.,ௐரு ஆண் அழகாக புண்ணகைத்துக்கொண்டிருக்கிறார்.,4
32L724R86QX3QQGPETN09YRCRS2IPI,A2WI5DVHW58TY4,1090,gif,a man stood on a table playing a guitar.,"கருப்பு நிற மேல் சட்டையும், மெல்லிய நீல நிற காற்சட்டையும் அணிந்த ஒருவர் கையில் ஏந்திய இசைக்கருவியுடன் கீழே குதிக்க, சாம்பல் நிற உடை அணிந்த ஒருவர் கையை அசைக்கிறார்.",1
32L724R86QX3QQGPETN09YRCRS2IPI,A33Z442WJQ8ADC,129,image,A man in a cowboy hat is signing into a microhpone.,ஒருவர் ஒலிபெருக்கியில்  பாட்டு பாடுகிறார்.,3
32L724R86QX3QQGPETN09YRCRS2IPI,A33Z442WJQ8ADC,129,image,a man with his eyes shut singing into a microphone.,பாடும் நானும் மெய்மறந்தேன் என்று பாடகரும் கண்ணை மூடிக்கொண்டார்,3
32L724R86QX3QQGPETN09YRCRS2IPI,A33Z442WJQ8ADC,129,gif,a man is feeding a group of pigeons.,அவன் பறவைகளுக்கு உணவு கொடுக்கின்றான்,4
32L724R86QX3QQGPETN09YRCRS2IPI,A33Z442WJQ8ADC,129,image,A man holds a pillow in the air.,சட்டை இல்லாத ஒரு மனிதன் ஒரு பைக்குள் ஏதோ பார்க்கிறான் .,2
32L724R86QX3QQGPETN09YRCRS2IPI,A33Z442WJQ8ADC,129,image,A person in black clothing is putting something into the trunk of a gray car.,ஒரு நபர் தனது வாகனத்தின் பின்புறத்தில் ஒரு சிறிய ஒட்டகத்தை ஏற்றுகிறார்.,3
32L724R86QX3QQGPETN09YRCRS2IPI,A33Z442WJQ8ADC,129,gif,a fox is diving into the snow.,நரி பனியுடன் மகிழ்ச்சியை விளையாடுகிறது,4
32L724R86QX3QQGPETN09YRCRS2IPI,A33Z442WJQ8ADC,129,image,There is a shelf in a closet with some hangers.,கண்ணாடி குடுவை ஒரு அலமாரி மீது வைக்கப்பட்டுள்ளது .,3
32L724R86QX3QQGPETN09YRCRS2IPI,A33Z442WJQ8ADC,129,gif,a dog is fighting with a raccoon in a toilet,நாய்கள் விளையாடி கொண்டு இருக்கிறது,3
32L724R86QX3QQGPETN09YRCRS2IPI,A33Z442WJQ8ADC,129,image,A boy sits smiling in a classroom.,ௐரு ஆண் அழகாக புண்ணகைத்துக்கொண்டிருக்கிறார்.,3
32L724R86QX3QQGPETN09YRCRS2IPI,A33Z442WJQ8ADC,129,gif,a man stood on a table playing a guitar.,"கருப்பு நிற மேல் சட்டையும், மெல்லிய நீல நிற காற்சட்டையும் அணிந்த ஒருவர் கையில் ஏந்திய இசைக்கருவியுடன் கீழே குதிக்க, சாம்பல் நிற உடை அணிந்த ஒருவர் கையை அசைக்கிறார்.",2
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A2DCGTGSVHL9KM,302,image,A crowd of people are gathered in a dimly lit room with torches.,கூட்டத்தில் சிலர் சண்டையிட்டுக் கொள்கின்றனர்.,1
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A2DCGTGSVHL9KM,302,gif,a man wearing sunglasses is speaking into a microphone.,ஒரு ஆண் ஒழிப்பறிக்கியில் படுகிறான்,2
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A2DCGTGSVHL9KM,302,image,A woman covered up in bed is looking off into the distance.,இந்த பெண்மணி காலையில் படுக்கையிலிருந்து எதிர்பார்த்தபடி எழுத்துருக்கின்றாள்,3
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A2DCGTGSVHL9KM,302,image,A young woman gestures with one hand as she speaks to someone off camera.,இந்த பெண்ணின் பார்வையில் மற்றவர்களை கவரும் காந்த சக்தி உள்ளது.,1
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A2DCGTGSVHL9KM,302,gif,a woman is singing and playing the guitar.,அவளுடைய தலைமுடி மிகவும் அழகாக இருக்கிறது,1
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A2DCGTGSVHL9KM,302,gif,a man is singing into a microphone while holding a guitar.,அவர் ஒரு பாடல் பாடுகிறார்,4
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A2DCGTGSVHL9KM,302,image,A man is riding in the car with a bandage on his face.,வலது புருவத்தில் காயத்துடன் கண்ணைமூடிக் கொண்டிருக்கும் ஒருவன்.,3
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A2DCGTGSVHL9KM,302,image,A man with a goatee and black sunglasses is smiling into a microphone.,"அவர் மைக்கில் பேசுகிறார் அல்லது பாடுகிறார்,தொப்பி, கருப்பு வண்ண தொப்பி மற்றும் கூலிங் கிளாஸ் அணியுங்கள்",2
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A2DCGTGSVHL9KM,302,image,A woman wearing a black tank top and smirking with her hand covering her mouth.,கை நீட்டி பேசும் பெண்.,1
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A2DCGTGSVHL9KM,302,gif,"a man wearing sunglasses is smiling, talking, and nodding.",ஒரு ஆண் மகிழ்ச்சியுடன்  பேட்டி கொடுக்கிறார்,4
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A111ZFNLXK1TCO,310,image,A crowd of people are gathered in a dimly lit room with torches.,கூட்டத்தில் சிலர் சண்டையிட்டுக் கொள்கின்றனர்.,1
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A111ZFNLXK1TCO,310,gif,a man wearing sunglasses is speaking into a microphone.,ஒரு ஆண் ஒழிப்பறிக்கியில் படுகிறான்,3
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A111ZFNLXK1TCO,310,image,A woman covered up in bed is looking off into the distance.,இந்த பெண்மணி காலையில் படுக்கையிலிருந்து எதிர்பார்த்தபடி எழுத்துருக்கின்றாள்,2
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A111ZFNLXK1TCO,310,image,A young woman gestures with one hand as she speaks to someone off camera.,இந்த பெண்ணின் பார்வையில் மற்றவர்களை கவரும் காந்த சக்தி உள்ளது.,2
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A111ZFNLXK1TCO,310,gif,a woman is singing and playing the guitar.,அவளுடைய தலைமுடி மிகவும் அழகாக இருக்கிறது,1
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A111ZFNLXK1TCO,310,gif,a man is singing into a microphone while holding a guitar.,அவர் ஒரு பாடல் பாடுகிறார்,3
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A111ZFNLXK1TCO,310,image,A man is riding in the car with a bandage on his face.,வலது புருவத்தில் காயத்துடன் கண்ணைமூடிக் கொண்டிருக்கும் ஒருவன்.,2
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A111ZFNLXK1TCO,310,image,A man with a goatee and black sunglasses is smiling into a microphone.,"அவர் மைக்கில் பேசுகிறார் அல்லது பாடுகிறார்,தொப்பி, கருப்பு வண்ண தொப்பி மற்றும் கூலிங் கிளாஸ் அணியுங்கள்",3
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A111ZFNLXK1TCO,310,image,A woman wearing a black tank top and smirking with her hand covering her mouth.,கை நீட்டி பேசும் பெண்.,1
3VDI8GSXBK64O7BD2OLM20J6N5A8GW,A111ZFNLXK1TCO,310,gif,"a man wearing sunglasses is smiling, talking, and nodding.",ஒரு ஆண் மகிழ்ச்சியுடன்  பேட்டி கொடுக்கிறார்,2
3EHIMLB7GCCIO36OMU34N0V725N8HV,A35IEM9AICHLN0,172,image,An orange and white fox is jumping face first into deep snow.,ஒரு பனி பிரதேச விலங்கு முகத்தை பனியில் வைத்து விளையாடுகிறது.,4
3EHIMLB7GCCIO36OMU34N0V725N8HV,A35IEM9AICHLN0,172,image,A woman with a pink skirt and top is on stage singing.,ஒரு பெண் இசை நிகழ்ச்சியில் பாடல் ஒன்று பாடுகிறாள்,4
3EHIMLB7GCCIO36OMU34N0V725N8HV,A35IEM9AICHLN0,172,gif,a man tries to kiss a girl but she backs away.,ஒருவன் முத்தமிட வருகிறான்,2
3EHIMLB7GCCIO36OMU34N0V725N8HV,A35IEM9AICHLN0,172,gif,a man is smoking a cigarette while someone touches his face.,ஒருவன் புகை பிடித்து கொண்டு இருக்கிறான்,2
3EHIMLB7GCCIO36OMU34N0V725N8HV,A35IEM9AICHLN0,172,image,A woman with long brown hair and a green dress is swinging while holding onto a rope.,"அவள் கயிற்றில் தொங்குகிறாள்,அவள் மிகவும் அழகாக இருக்கிறாள்,சட்டை மற்றும் ஷார்ட்ஸ் அணியுங்கள்",1
3EHIMLB7GCCIO36OMU34N0V725N8HV,A35IEM9AICHLN0,172,image,A group of people are walking down a large city.,ஒரு நபர் சாலையோரத்தில் இயற்கையின் படங்களை புகைப்பட கருவியில் புகைப்படம்  பிடிக்கிறார்.,1
3EHIMLB7GCCIO36OMU34N0V725N8HV,A35IEM9AICHLN0,172,image,A man wearing a suit and sunglasses smiles in front of a blue background.,இது புன்னகையுடன் மேடையில் ஒரு செயல்பாட்டின் புகைப்படம்.,1
3EHIMLB7GCCIO36OMU34N0V725N8HV,A35IEM9AICHLN0,172,gif,two woman are sticking their tongues out.,இரு பெண்கள் நாக்கில் விளையாடிக்கொண்டுருக்கிறார்கள்,2
3EHIMLB7GCCIO36OMU34N0V725N8HV,A35IEM9AICHLN0,172,gif,a woman with light brown hair is sitting up in bed.,ஒரு பெண் எழுந்தது உர்கார்ந்து பார்க்கிறாள்,2
3EHIMLB7GCCIO36OMU34N0V725N8HV,A35IEM9AICHLN0,172,image,A man in tight black pants in on stage and has his abdomen exposed.,இசை கலைஞர் ஒருவர் தன்னுடைய பாடலை மிகவும் உற்சாகத்தோடு பாடுகிறார்.,1
3EHIMLB7GCCIO36OMU34N0V725N8HV,A33Z442WJQ8ADC,140,image,An orange and white fox is jumping face first into deep snow.,ஒரு பனி பிரதேச விலங்கு முகத்தை பனியில் வைத்து விளையாடுகிறது.,2
3EHIMLB7GCCIO36OMU34N0V725N8HV,A33Z442WJQ8ADC,140,image,A woman with a pink skirt and top is on stage singing.,ஒரு பெண் இசை நிகழ்ச்சியில் பாடல் ஒன்று பாடுகிறாள்,3
3EHIMLB7GCCIO36OMU34N0V725N8HV,A33Z442WJQ8ADC,140,gif,a man tries to kiss a girl but she backs away.,ஒருவன் முத்தமிட வருகிறான்,2
3EHIMLB7GCCIO36OMU34N0V725N8HV,A33Z442WJQ8ADC,140,gif,a man is smoking a cigarette while someone touches his face.,ஒருவன் புகை பிடித்து கொண்டு இருக்கிறான்,3
3EHIMLB7GCCIO36OMU34N0V725N8HV,A33Z442WJQ8ADC,140,image,A woman with long brown hair and a green dress is swinging while holding onto a rope.,"அவள் கயிற்றில் தொங்குகிறாள்,அவள் மிகவும் அழகாக இருக்கிறாள்,சட்டை மற்றும் ஷார்ட்ஸ் அணியுங்கள்",5
